Date,High,Low,Open,Close,Volume,Adj Close
2020-06-12,86.94999694824219,83.55500030517578,86.18000030517578,84.69999694824219,200146000.0,83.40076446533203
2020-06-15,86.41999816894531,83.1449966430664,83.3125,85.74749755859375,138808800.0,84.43219757080078
2020-06-16,88.30000305175781,86.18000030517578,87.86499786376953,88.0199966430664,165428800.0,86.66983795166016
2020-06-17,88.8499984741211,87.77249908447266,88.7874984741211,87.89749908447266,114406400.0,86.54923248291016
2020-06-18,88.36250305175781,87.30500030517578,87.85250091552734,87.93250274658203,96820400.0,86.58368682861328
2020-06-19,89.13999938964844,86.2874984741211,88.66000366210938,87.43000030517578,264476000.0,86.0888900756836
2020-06-22,89.86499786376953,87.7874984741211,87.83499908447266,89.71749877929688,135445200.0,88.34131622314453
2020-06-23,93.09500122070312,90.56749725341797,91.0,91.63249969482422,212155600.0,90.2269287109375
2020-06-24,92.19750213623047,89.62999725341797,91.25,90.01499938964844,192623200.0,88.63424682617188
2020-06-25,91.25,89.39250183105469,90.17500305175781,91.20999908447266,137522400.0,89.81092071533203
2020-06-26,91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,205256800.0,87.0514144897461
2020-06-29,90.5425033569336,87.81999969482422,88.3125,90.44499969482422,130646000.0,89.05765533447266
2020-06-30,91.49500274658203,90.0,90.0199966430664,91.19999694824219,140223200.0,89.80107116699219
2020-07-01,91.83999633789062,90.97750091552734,91.27999877929688,91.02749633789062,110737200.0,89.6312255859375
2020-07-02,92.61750030517578,90.91000366210938,91.9625015258789,91.02749633789062,114041600.0,89.6312255859375
2020-07-06,93.94499969482422,92.46749877929688,92.5,93.4625015258789,118655600.0,92.02885437011719
2020-07-07,94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,112424400.0,91.74330139160156
2020-07-08,95.375,94.08999633789062,94.18000030517578,95.34249877929688,117092000.0,93.88002014160156
2020-07-09,96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,125642800.0,94.28375244140625
2020-07-10,95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,90257200.0,94.44866943359375
2020-07-13,99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,191649200.0,94.01295471191406
2020-07-14,97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,170989200.0,95.56871795654297
2020-07-15,99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,153198000.0,96.2259750366211
2020-07-16,97.40499877929688,95.90499877929688,96.5625,96.52249908447266,110577600.0,95.04192352294922
2020-07-17,97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,92186800.0,94.84992980957031
2020-07-20,98.5,96.0625,96.4175033569336,98.35749816894531,90318000.0,96.8487777709961
2020-07-21,99.25,96.74250030517578,99.17250061035156,97.0,103433200.0,95.51210021972656
2020-07-22,97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,89001600.0,95.78043365478516
2020-07-23,97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,197004400.0,91.42082977294922
2020-07-24,92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,185438800.0,91.1943588256836
2020-07-27,94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,121214000.0,93.3556900024414
2020-07-28,94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,103625600.0,91.82208251953125
2020-07-29,95.2300033569336,93.7125015258789,93.75,95.04000091552734,90329200.0,93.5821533203125
2020-07-30,96.29750061035156,93.76750183105469,94.1875,96.19000244140625,158130000.0,94.71453094482422
2020-07-31,106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,374336800.0,104.63007354736328
2020-08-03,111.63749694824219,107.89250183105469,108.19999694824219,108.9375,308151200.0,107.26648712158203
2020-08-04,110.79000091552734,108.38749694824219,109.13249969482422,109.66500091552734,173071600.0,107.98283386230469
2020-08-05,110.39250183105469,108.89749908447266,109.37750244140625,110.0625,121776800.0,108.37423706054688
2020-08-06,114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,202428800.0,112.15533447265625
2020-08-07,113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,198045600.0,109.60540008544922
2020-08-10,113.7750015258789,110.0,112.5999984741211,112.72750091552734,212403600.0,111.198486328125
2020-08-11,112.48249816894531,109.10749816894531,111.97000122070312,109.375,187902400.0,107.8914566040039
2020-08-12,113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,165598000.0,111.47715759277344
2020-08-13,116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,210082000.0,113.45003509521484
2020-08-14,115.0,113.04499816894531,114.83000183105469,114.90750122070312,165565200.0,113.34893035888672
2020-08-17,116.0875015258789,113.9625015258789,116.0625,114.60749816894531,119561600.0,113.052978515625
2020-08-18,116.0,114.00749969482422,114.35250091552734,115.5625,105633600.0,113.99504852294922
2020-08-19,117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,145538000.0,114.1380615234375
2020-08-20,118.39250183105469,115.73249816894531,115.75,118.2750015258789,126907200.0,116.67073059082031
2020-08-21,124.86750030517578,119.25,119.26249694824219,124.37000274658203,338054800.0,122.6830825805664
2020-08-24,128.78500366210938,123.9375,128.69749450683594,125.85749816894531,345937600.0,124.150390625
2020-08-25,125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,211495600.0,123.13188934326172
2020-08-26,126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,163022400.0,124.8063735961914
2020-08-27,127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,155552400.0,123.31439971923828
2020-08-28,126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,187630000.0,123.11463928222656
2020-08-31,131.0,126.0,127.58000183105469,129.0399932861328,225702700.0,127.28972625732422
2020-09-01,134.8000030517578,130.52999877929688,132.75999450683594,134.17999267578125,151948100.0,132.36000061035156
2020-09-02,137.97999572753906,127.0,137.58999633789062,131.39999389648438,200119000.0,129.6177215576172
2020-09-03,128.83999633789062,120.5,126.91000366210938,120.87999725341797,257599600.0,119.24040222167969
2020-09-04,123.69999694824219,110.88999938964844,120.06999969482422,120.95999908447266,332607200.0,119.31932067871094
2020-09-08,118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,231366600.0,111.28972625732422
2020-09-09,119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,176940500.0,115.72868347167969
2020-09-10,120.5,112.5,120.36000061035156,113.48999786376953,182274400.0,111.95063781738281
2020-09-11,115.2300033569336,110.0,114.56999969482422,112.0,180860300.0,110.48085021972656
2020-09-14,115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,140150100.0,113.79528045654297
2020-09-15,118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,184642000.0,113.97284698486328
2020-09-16,116.0,112.04000091552734,115.2300033569336,112.12999725341797,154679000.0,110.60909271240234
2020-09-17,112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,178011000.0,108.84335327148438
2020-09-18,110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,287104900.0,105.39083099365234
2020-09-21,110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,195713800.0,108.58689880371094
2020-09-22,112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,183055400.0,110.29342651367188
2020-09-23,112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,150718700.0,105.66704559326172
2020-09-24,110.25,105.0,105.16999816894531,108.22000122070312,167743300.0,106.75212860107422
2020-09-25,112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,149981400.0,110.7570571899414
2020-09-28,115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,137672400.0,113.40069580078125
2020-09-29,115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,99382200.0,112.5425033569336
2020-09-30,117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,142675200.0,114.23917388916016
2020-10-01,117.72000122070312,115.83000183105469,117.63999938964844,116.79000091552734,116120400.0,115.20588684082031
2020-10-02,115.37000274658203,112.22000122070312,112.88999938964844,113.0199966430664,144712000.0,111.48702239990234
2020-10-05,116.6500015258789,113.55000305175781,113.91000366210938,116.5,106243800.0,114.91981506347656
2020-10-06,116.12000274658203,112.25,115.69999694824219,113.16000366210938,161498200.0,111.6251220703125
2020-10-07,115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,96849000.0,113.51908111572266
2020-10-08,116.4000015258789,114.58999633789062,116.25,114.97000122070312,83477200.0,113.41056823730469
2020-10-09,117.0,114.91999816894531,115.27999877929688,116.97000122070312,100506900.0,115.3834457397461
2020-10-12,125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,240226800.0,122.7126693725586
2020-10-13,125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,262330500.0,119.4574203491211
2020-10-14,123.02999877929688,119.62000274658203,121.0,121.19000244140625,150712000.0,119.54620361328125
2020-10-15,121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,112559200.0,119.07271575927734
2020-10-16,121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,115393800.0,117.40563201904297
2020-10-19,120.41999816894531,115.66000366210938,119.95999908447266,115.9800033569336,120639300.0,114.40686798095703
2020-10-20,118.9800033569336,115.62999725341797,116.19999694824219,117.51000213623047,124423700.0,115.9161148071289
2020-10-21,118.70999908447266,116.44999694824219,116.66999816894531,116.87000274658203,89946000.0,115.28479766845703
2020-10-22,118.04000091552734,114.58999633789062,117.44999694824219,115.75,101988000.0,114.17999267578125
2020-10-23,116.55000305175781,114.27999877929688,116.38999938964844,115.04000091552734,82572600.0,113.47962188720703
2020-10-26,116.55000305175781,112.87999725341797,114.01000213623047,115.05000305175781,111850700.0,113.4894790649414
2020-10-27,117.27999877929688,114.54000091552734,115.48999786376953,116.5999984741211,92276800.0,115.01846313476562
2020-10-28,115.43000030517578,111.0999984741211,115.05000305175781,111.19999694824219,143937800.0,109.69171142578125
2020-10-29,116.93000030517578,112.19999694824219,112.37000274658203,115.31999969482422,146129200.0,113.75582122802734
2020-10-30,111.98999786376953,107.72000122070312,111.05999755859375,108.86000061035156,190272600.0,107.38345336914062
2020-11-02,110.68000030517578,107.31999969482422,109.11000061035156,108.7699966430664,122866900.0,107.29467010498047
2020-11-03,111.48999786376953,108.7300033569336,109.66000366210938,110.44000244140625,107624400.0,108.9420166015625
2020-11-04,115.58999633789062,112.3499984741211,114.13999938964844,114.94999694824219,138235500.0,113.39083099365234
2020-11-05,119.62000274658203,116.87000274658203,117.94999694824219,119.02999877929688,126387100.0,117.41549682617188
2020-11-06,119.19999694824219,116.12999725341797,118.31999969482422,118.69000244140625,114457900.0,117.2821044921875
2020-11-09,121.98999786376953,116.05000305175781,120.5,116.31999969482422,154515300.0,114.94021606445312
2020-11-10,117.58999633789062,114.12999725341797,115.55000305175781,115.97000122070312,138023400.0,114.5943603515625
2020-11-11,119.62999725341797,116.44000244140625,117.19000244140625,119.48999786376953,112295000.0,118.07261657714844
2020-11-12,120.52999877929688,118.56999969482422,119.62000274658203,119.20999908447266,103162300.0,117.7959213256836
2020-11-13,119.66999816894531,117.87000274658203,119.44000244140625,119.26000213623047,81581900.0,117.84535217285156
2020-11-16,120.98999786376953,118.1500015258789,118.91999816894531,120.30000305175781,91183000.0,118.87301635742188
2020-11-17,120.66999816894531,118.95999908447266,119.55000305175781,119.38999938964844,74271000.0,117.97379302978516
2020-11-18,119.81999969482422,118.0,118.61000061035156,118.02999877929688,76322100.0,116.62993621826172
2020-11-19,119.05999755859375,116.80999755859375,117.58999633789062,118.63999938964844,74113000.0,117.23269653320312
2020-11-20,118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,73604300.0,115.9481201171875
2020-11-23,117.62000274658203,113.75,117.18000030517578,113.8499984741211,127959300.0,112.49951171875
2020-11-24,115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894531,113874200.0,113.8038558959961
2020-11-25,116.75,115.16999816894531,115.55000305175781,116.02999877929688,76499200.0,114.65364837646484
2020-11-27,117.48999786376953,116.22000122070312,116.56999969482422,116.58999633789062,46691300.0,115.20701599121094
2020-11-30,120.97000122070312,116.80999755859375,116.97000122070312,119.05000305175781,169410200.0,117.63783264160156
2020-12-01,123.47000122070312,120.01000213623047,121.01000213623047,122.72000122070312,127728200.0,121.2643051147461
2020-12-02,123.37000274658203,120.88999938964844,122.0199966430664,123.08000183105469,89004200.0,121.62002563476562
2020-12-03,123.77999877929688,122.20999908447266,123.5199966430664,122.94000244140625,78967600.0,121.481689453125
2020-12-04,122.86000061035156,121.5199966430664,122.5999984741211,122.25,78260400.0,120.79987335205078
2020-12-07,124.56999969482422,122.25,122.30999755859375,123.75,86712000.0,122.28207397460938
2020-12-08,124.9800033569336,123.08999633789062,124.37000274658203,124.37999725341797,82225500.0,122.90460968017578
2020-12-09,125.94999694824219,121.0,124.52999877929688,121.77999877929688,115089200.0,120.33545684814453
2020-12-10,123.87000274658203,120.1500015258789,120.5,123.23999786376953,81312200.0,121.77812957763672
2020-12-11,122.76000213623047,120.55000305175781,122.43000030517578,122.41000366210938,86939800.0,120.95797729492188
2020-12-14,123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,79184500.0,120.33545684814453
2020-12-15,127.9000015258789,124.12999725341797,124.33999633789062,127.87999725341797,157243700.0,126.36308288574219
2020-12-16,128.3699951171875,126.55999755859375,127.41000366210938,127.80999755859375,98208600.0,126.2939224243164
2020-12-17,129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,94359800.0,127.17337036132812
2020-12-18,129.10000610351562,126.12000274658203,128.9600067138672,126.66000366210938,192541500.0,125.1575698852539
2020-12-21,128.30999755859375,123.44999694824219,125.0199966430664,128.22999572753906,121251600.0,126.70893859863281
2020-12-22,134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,168904800.0,130.3156280517578
2020-12-23,132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,88223700.0,129.40655517578125
2020-12-24,133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,54930100.0,130.40457153320312
2020-12-28,137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,124486200.0,135.06858825683594
2020-12-29,138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,121047300.0,133.27017211914062
2020-12-30,135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,96452100.0,132.1338348388672
2020-12-31,134.74000549316406,131.72000122070312,134.0800018310547,132.69000244140625,99116600.0,131.11602783203125
2021-01-04,133.61000061035156,126.76000213623047,133.52000427246094,129.41000366210938,143301900.0,127.87492370605469
2021-01-05,131.74000549316406,128.42999267578125,128.88999938964844,131.00999450683594,97664900.0,129.4559783935547
2021-01-06,131.0500030517578,126.37999725341797,127.72000122070312,126.5999984741211,155088000.0,125.0982666015625
2021-01-07,131.6300048828125,127.86000061035156,128.36000061035156,130.9199981689453,109578200.0,129.36703491210938
2021-01-08,132.6300048828125,130.22999572753906,132.42999267578125,132.0500030517578,105158200.0,130.483642578125
2021-01-11,130.1699981689453,128.5,129.19000244140625,128.97999572753906,100384500.0,127.45004272460938
2021-01-12,129.69000244140625,126.86000061035156,128.5,128.8000030517578,91951100.0,127.27218627929688
2021-01-13,131.4499969482422,128.49000549316406,128.75999450683594,130.88999938964844,88636800.0,129.33738708496094
2021-01-14,131.0,128.75999450683594,130.8000030517578,128.91000366210938,90221800.0,127.38088989257812
2021-01-15,130.22000122070312,127.0,128.77999877929688,127.13999938964844,111598500.0,125.63186645507812
2021-01-19,128.7100067138672,126.94000244140625,127.77999877929688,127.83000183105469,90757300.0,126.3136978149414
2021-01-20,132.49000549316406,128.5500030517578,128.66000366210938,132.02999877929688,104319500.0,130.46388244628906
2021-01-21,139.6699981689453,133.58999633789062,133.8000030517578,136.8699951171875,120150900.0,135.24642944335938
2021-01-22,139.85000610351562,135.02000427246094,136.27999877929688,139.07000732421875,114459400.0,137.42037963867188
2021-01-25,145.08999633789062,136.5399932861328,143.07000732421875,142.9199981689453,157611700.0,141.2246856689453
2021-01-26,144.3000030517578,141.3699951171875,143.60000610351562,143.16000366210938,98390600.0,141.4618377685547
2021-01-27,144.3000030517578,140.41000366210938,143.42999267578125,142.05999755859375,140843800.0,140.3748779296875
